"Game String","Moves Until Error","Error Type","First Illegal Move","Predicted Tokens"
"Pa7a6 Pf2f3 Ke8f7 Ke8 K Ke8e8 Ke8f7 Ke8f7 Ke8 Ke8 Ke8 Ke8e8 Ke8e8 Ke8e8 Ke8e8 Ke8e8 Ke8e8 Ke8 Ke8 Ke8 Ke8e8 Ke8e8 Ke8e8 Pc2b2 Pc2b2 Ke8e8 Pc7c6 Ke8e8 Ke8f7 Ke8e8 Kf7g7 Pd7d6 Ke8f7 Pe7e8 Kh8h7 Ph7h6 Ke1d1 Ke8d8 Pe2e3 Kd8e8 Pg2g3 Pb7b6 Ke1f2 Pg7g6 Ke7f7 Kf7g7 Ph2h3 Ke8d8 Ph3h4 Ph7h6 Kf7e8 Ke8f7 Pd2d3 Ke8f7 Ph4h5 Kf6f5 Kd1e1 Kf5f4 Pe3e4 Kf5e6 Ke1d1 Pd7d5 Kd1e1 Pd5d4 Ke1d1 Bc8g4 Kd1c1 Pd4d3 Kd1e1 Bf8d6 Kd1e1 Bd6f8 Pc2c3 Ng8f6 Bc1b2 Pe6e5 Ke1f2 Pe5e4 Pd3e4 Kf5f4 Ke1d1 Bc8g4 Ph3g4","0","piece logic","Pa7a6","75 6 13 12 6 48 49 1 46 53 1 46 1 1 46 46 1 46 53 1 46 53 1 46 1 46 1 46 1 46 46 1 46 46 1 46 46 1 46 46 1 46 46 1 46 46 1 46 1 46 1 46 1 46 46 1 46 46 1 46 46 6 24 16 6 24 16 1 46 46 6 29 28 1 46 46 1 46 53 1 46 46 1 53 61 6 37 36 1 46 53 6 45 46 1 70 69 6 69 68 1 39 31 1 46 38 6 40 41 1 38 46 6 56 57 6 21 20 1 39 48 6 61 60 1 45 53 1 53 61 6 64 65 1 46 38 6 65 66 6 69 68 1 53 46 1 46 53 6 32 33 1 46 53 6 66 67 1 52 51 1 31 39 1 51 50 6 41 42 1 51 44 1 39 31 6 37 35 1 31 39 6 35 34 1 39 31 4 30 58 1 31 23 6 34 33 1 31 39 4 54 36 1 31 39 4 36 54 6 24 25 5 62 52 4 23 16 6 44 43 1 39 48 6 43 42 6 33 42 1 51 50 1 39 31 4 30 58 6 65 58"
"Ph2h3 Ng8 Pd2 Qd8 Pe7e6 Pa2a3 Ph7h5 Ra1a2 Ph5h4 Rh1g1 Pa7a5 Pg2g3 Pb7b6 Ke1e2 Pb6b5 Ng1h3 Qd8f6 Nh3g1 Bc8a6 Ra1a2 Nb8c6 Nb1c3 Nc6b4 Nc3a2 Nb4c2 Ra2a1 Nc2a1 Ng1f3 Na1c2 Bf1g2 Ng8h6 Bg2a8 Nh6f5 Ba8e4 Pg7g6 Pf2f4 Pd7d5 Pf4f5 Nh6f5 Be4f5 Nf5g3 Pe2e3 Ng3h1 Ng1e2 Nh1g1 Ke2e3 Bf8g7 Ne2g1 Ng1f3 Pe3e4 Nf3g1 Bf5g4 Bg7h6 Bg4f3 Bh6c1 Bf3h5 Qf6g7 Ke2f3 Qg7g5 Kf3e2 Qg5h4 Qd1e2 Qh4h2 Ke2e3 Qh2h5 Ke3e2 Qh5h4 Ng1f3 Qh4e1 Ke2d1 Qe1g1 Kd1e2 Qg1e1 Ke2d1 Qg1h1 Kd1c2 Qh1g2 Kc2b3 Pc7c6 Nf3d2 Pc6c5","1","syntax","Ph2h3 Ng8","75 6 64 65 5 62 6 32 2 38 6 45 44 6 8 9 6 69 67 3 7 8 6 67 66 3 63 55 6 13 11 6 56 57 6 21 20 1 39 40 6 20 19 5 55 65 2 38 52 5 65 55 4 30 12 3 7 8 5 22 28 5 15 25 5 28 18 5 25 8 5 18 24 3 8 7 5 24 7 5 55 49 5 7 24 4 47 56 5 62 68 4 56 14 5 68 51 4 14 42 6 61 60 6 48 50 6 37 35 6 50 51 5 68 51 4 42 51 5 51 57 6 40 41 5 57 63 5 55 40 5 63 55 1 40 41 4 54 61 5 40 55 5 55 49 6 41 42 5 49 55 4 51 58 4 61 68 4 58 49 4 68 23 4 49 67 2 52 61 1 40 49 2 61 59 1 49 40 2 59 66 2 31 40 2 66 64 1 40 41 2 64 67 1 41 40 2 67 66 5 55 49 2 66 39 1 40 31 2 39 55 1 31 40 2 55 39 1 40 31 2 55 63 1 31 24 2 63 56 1 24 17 6 29 28 5 49 32 6 28 27"
"Ng1h3 Ng1h3 Nh3g1 Pf2f3 Nh3g1 Ra8 Pd7d6d5 Ng1f3 Ng1h3 Nf3g1 Ng1h3 Ng8f6 Nh3g1 Ng8f6d5f6g8 Nf6g8 Pd2d3 Pf7f6 Pe2e4 Nd5e4 Pd3e4 Nf6e4 Pd3e3 Ne4c5 Pc2c3 Pc7c5 Pc3c4 Pc5c4 Bc1e3 Nb8c6 Be3c1 Bc8g4 Bc1d2 Bg4f3 Bd2c3 Bf3d1 Ra1d1 Nc6b4 Pa2a3 Bd1a4 Nb1c3 Ba4d1 Bd2b4 Ba4c6 Bb4d2 Nd1f2 Ke1f2 Pb7b6 Kf2g1 Pg7g6 Pc4c5 Bf8g7 Rh1d1 Pa7a6 Kg1f2 Pb6c5 Pe3e4 Pg6g5 Nc3e4 Pg5g4 Ph2h4 Pg4h3 Ne4f6 Ke8f7 Nf6e8 Rh8f8 Ne8d6 Kf7e6 Nd6e8 Rf8e8 Rd1d7 Re8e7 Rd7d6 Re7e6 Nc8d6 Ra8a5 Rd6d8 Ke6d5 Rd8d5 Nf2d3","1","pseudolegal","Ng1h3 Ng1h3","75 5 55 65 5 55 65 5 65 55 6 48 49 5 65 55 3 14 6 37 36 35 5 55 49 5 55 65 5 49 55 5 55 65 5 62 52 5 65 55 5 62 52 35 52 62 5 52 62 6 32 33 6 53 52 6 40 42 5 35 42 6 33 42 5 52 42 6 33 41 5 42 27 6 24 25 6 29 27 6 25 26 6 27 26 4 23 41 5 22 28 4 41 23 4 30 58 4 23 32 4 58 49 4 32 25 4 49 31 3 7 31 5 28 18 6 8 9 4 31 10 5 15 25 4 10 31 4 32 18 4 10 28 4 18 32 5 31 48 1 39 48 6 21 20 1 48 55 6 61 60 6 26 27 4 54 61 3 63 31 6 13 12 1 55 48 6 20 27 6 41 42 6 60 59 5 25 42 6 59 58 6 64 66 6 58 65 5 42 52 1 46 53 5 52 46 3 70 54 5 46 36 1 53 44 5 36 46 3 54 46 3 31 37 3 46 45 3 37 36 3 45 44 5 30 36 3 14 11 3 36 38 1 44 35 3 38 35 5 48 33"
"P Pc5 Ph2h4 Qd8h4 Qh4h4 Pe2e4 Ng8f6 Pa2a4 Nf6e4 Pd2d3 Bf8h6 Pg2g3 Nh6f5 Bc1e3 Nf5e3 Pf2e3 Ng1f3 Ke1e2 Nb8c6 Ph2h3 Nc6d4 Ke2f3 Pe7e5 Ph3h4 Pd7d5 Be3d4 Bc8h3 Kf3g2 Nd4c2 Kg2g1 Bh3f1 Rf1e1 Ra8c8 Kg1g2 Rc8c3 Qd1d2 Pd5d4 Kg2h3 Nc2d2 Kh3h4 Rc3c2 Ra1f1 Rc2a2 Rf1g1 Nd2f1 Kh4h5 Ra2b2 Kh4g3 Pg7g6 Re1g1 Ph7h5 Rg1g5 Nh6f5 Kg3h3 Nf5d4 Kh3g3 Nd4f5 Kg3f4 Pe5e4 Kf4e4 Rb2a2 Pd3e4 Pf7f5 Ne4g5 Bf8d6 Ke4d3 Ph5g4 Kd3c3 Ke8f7 Nb1d2 Pc7c5 Kc3d3 Ra2a3 Ng5e6 Kf7e6 Kd3d2 Pa5a4 Nd2f3 Ra3d3 Nf3d2 Rh8h3","0","syntax","P","75 6 6 27 6 64 66 2 38 66 2 66 66 6 40 42 5 62 52 6 8 10 5 52 42 6 32 33 4 54 68 6 56 57 5 68 51 4 23 41 5 51 41 6 48 41 5 55 49 1 39 40 5 22 28 6 64 65 5 28 34 1 40 49 6 45 43 6 65 66 6 37 35 4 41 34 4 30 65 1 49 56 5 34 24 1 56 55 4 65 47 3 47 39 3 14 30 1 55 56 3 30 25 2 31 32 6 35 34 1 56 65 5 24 32 1 65 66 3 25 24 3 7 47 3 24 8 3 47 55 5 32 47 1 66 67 3 8 16 1 66 57 6 61 60 3 39 55 6 69 67 3 55 59 5 68 51 1 57 65 5 51 34 1 65 57 5 34 51 1 57 50 6 43 42 1 50 42 3 16 8 6 33 42 6 53 51 5 42 59 4 54 36 1 42 33 6 67 58 1 33 25 1 46 53 5 15 32 6 29 27 1 25 33 3 8 9 5 59 44 1 53 44 1 33 32 6 11 10 5 32 49 3 9 33 5 49 32 3 70 65"
"P Nb1c3c4 Q Q Ke8 Qe8c6 Qd8c8 Pb2b4 Pa7a5 Pb4a5 Pa5a4 Ra8a4 Ra8a5 Ra1b1 Ra5a8 Pd2d3 Ra8a5 Ra5b5 Rb5b4 Rb1a1 Ra8a6 Ra1b1 Ra6e6 Pc2c6 Re6c6 Ra1b1 Rc6b6 Rb1a1 Ke8d8 Ra1b1 Re6d6 Rb1a1 Rd6c6 Rb1a1 Rc6d7 Ra1b1 Ng8h6 Rb1a1 Rh6f6 Ra1b1 Nb8c6 Rb1a1 Pe7e5 Pe2e3 Rf6g8 Rb1a1 Nc6b8 Ra1c1 Nb8c6 Ra1b1 Nc6b4 Rb1a1 Nb4c2 Ke1d1 Pf7f5 Rb1a1 Nc6b4 Pg2g3 Ng8f6 Pf2f3 Nd7f6 Pf3f4 Nf6e4 Pe3e4 Ne4c3 Pd4e5 Pf5f4 Pg3g4 Nc3b1 Ra1b1 Nb4c6 Pd5c6 Nc6b8 Pg5g6 Nb8c6 Rb1a1 Nc6b8 Ph2h3 Nb8c6 Bc1d2 Nc6e7 Ra1b1","0","syntax","P","75 6 5 15 25 26 2 2 1 46 2 46 28 2 38 30 6 16 18 6 13 11 6 18 11 6 11 10 3 14 10 3 14 11 3 7 15 3 11 14 6 32 33 3 14 11 3 11 19 3 19 18 3 15 7 3 14 12 3 7 15 3 12 44 6 24 28 3 44 28 3 7 15 3 28 20 3 15 7 1 46 38 3 7 15 3 44 36 3 15 7 3 36 28 3 15 7 3 28 37 3 7 15 5 62 68 3 15 7 3 68 52 3 7 15 5 22 28 3 15 7 6 45 43 6 40 41 3 52 62 3 15 7 5 28 22 3 7 23 5 22 28 3 7 15 5 28 18 3 15 7 5 18 24 1 39 31 6 53 51 3 15 7 5 28 18 6 56 57 5 62 52 6 48 49 5 37 52 6 49 50 5 52 42 6 41 42 5 42 25 6 34 43 6 51 50 6 57 58 5 25 15 3 7 15 5 18 28 6 35 28 5 28 22 6 59 60 5 22 28 3 15 7 5 28 22 6 64 65 5 22 28 4 23 32 5 28 45 3 7 15"
"Pb2b4 Pc7c6 Pf2f4 Qd8a8 Pc2c3 Pe7e6 Pe2e3 Ng8f6 Pd2d3 Bf8e7 Pa2a4 Nb8c6 Ke1d2 Pd7d5 Ng1e2 Nf6g4 Pd3e1 Pd5d4 Ne2d4 Ng4e5 Kd2e1 Bc8e6 Nd4b3 Qd8e7 Nb3c5 Qe7c5 Nb1d2 Be6c4 Ke1e2 Ne5d3 Pb2b3 Bc4e2 Ke2d2 Pb7b6 Kd2e3 Pd4c3 Pb2c3 Be2d1 Ke3e2 Be6h3 Ke2f3 Pg7g6 Kf3f4 Pf7f5 Kf4g5 Bh3f5 Kg5g4 Nf5e3 Kg4g3 Ne3f5 Rh1e1 Nf5e3 Kg3f2 Ne3g2 Kf2e3 Ng2e3 Ke3d4 Ne3d1 Kd4e3 Nd1c3 Kd4c4 Ng2f4 Kc4b5 Nf4g2 Kb5a6 Pg6g5 Ph2h3 Pg5g4 Ka6b6 Pg4h3 Kb6c7 Ng2f4 Kc7b8 Ph3h2 Pa4a5 Ph7h5 Pa5a6 Pg5g4 Ne2f4 Be7g5","3","path obstruction","Pb2b4 Pc7c6 Pf2f4 Qd8a8","75 6 16 18 6 29 28 6 48 50 2 38 14 6 24 25 6 45 44 6 40 41 5 62 52 6 32 33 4 54 45 6 8 10 5 22 28 1 39 32 6 37 35 5 55 40 5 52 58 6 33 39 6 35 34 5 40 34 5 58 43 1 32 39 4 30 44 5 34 17 2 38 45 5 17 27 2 45 27 5 15 32 4 44 26 1 39 40 5 43 33 6 16 17 4 26 40 1 40 32 6 21 20 1 32 41 6 34 25 6 16 25 4 40 31 1 41 40 4 44 65 1 40 49 6 61 60 1 49 50 6 53 51 1 50 59 4 65 51 1 59 58 5 51 41 1 58 57 5 41 51 3 63 39 5 51 41 1 57 48 5 41 56 1 48 41 5 56 41 1 41 34 5 41 31 1 34 41 5 31 25 1 34 26 5 56 50 1 26 19 5 50 56 1 19 12 6 60 59 6 64 65 6 59 58 1 12 20 6 58 65 1 20 29 5 56 50 1 29 22 6 65 64 6 10 11 6 69 67 6 11 12 6 59 58 5 40 50 4 45 59"
"P Pa2 Qd8 0-1 Qd8d7 Qd8h4 Pe2e4 Pd7d6 Qd1g4 Bc8d7 Pd2d3 Pc7c6 Pf2f3 Pb7b6 Pf3f4 Pg7g6 Pf4f5 Pf7f5 Pg2g4 Pf5g4 Bf1e2 Ph7h5 Rh1h8 Ph5g4 Ng1f3 Pg4f3 Qg4d4 Nb8d7 Pd4e5 Nd7e5 Be2f3 Qd8d7 Bf3h5 Ke8c8 Pa2a4 Pa7a6 Pa4a5 Pa6a5 Ke1f2 Pd6e5 Pc2c4 Pe7e5 Nf3e5 Pe5e4 Kf2e3 Nd7e5 Nb1a3 Bf8d6 Bc1f4 Bd6e5 Ke3d4 Ng8e7 Na3c2 Be5f4 Bh5e2 Bf4g3 Ke3d2 Bg3h2 Nc2e1 Bh2f4 Ra1a2 Bf4e3 Ra2a4 Be3d4 Kd2c2 Bd4b2 Be2d3 Bb2d4 Ne1d3 Bd4b6 Kc2d3 Bb6d4 Kd3d2 Bd4f2 Kd2e3 Bf2d4 Ke3d4 Bd4f2 Ra4a1 Bf2c5 Kd4c4 Bf2h4","0","syntax","P","75 6 6 8 2 38 72 2 38 37 2 38 66 6 40 42 6 37 36 2 31 58 4 30 37 6 32 33 6 29 28 6 48 49 6 21 20 6 49 50 6 61 60 6 50 51 6 53 51 6 56 58 6 51 58 4 47 40 6 69 67 3 63 70 6 67 58 5 55 49 6 58 49 2 58 34 5 22 37 6 34 43 5 37 43 4 40 49 2 38 37 4 49 67 1 46 30 6 8 10 6 13 12 6 10 11 6 12 11 1 39 48 6 36 43 6 24 26 6 45 43 5 49 43 6 43 42 1 48 41 5 37 43 5 15 9 4 54 36 4 23 50 4 36 43 1 41 34 5 62 45 5 9 24 4 43 50 4 67 40 4 50 57 1 41 32 4 57 64 5 24 39 4 64 50 3 7 8 4 50 41 3 8 10 4 41 34 1 32 24 4 34 16 4 40 33 4 16 34 5 39 33 4 34 20 1 24 33 4 20 34 1 33 32 4 34 48 1 32 41 4 48 34 1 41 34 4 34 48 3 10 7 4 48 27 1 34 26 4 48 66"
"Pa2a3 Qd8e5 Pb2b3 Pd7d6 Bc1b2 Bc8d7 Pd2d3 Pe7e5 Ph2h3 Nb8c6 Pg2g3 Bf8e7 Pf2f3 Bd7c6 Pc2c3 Bc6h1 Bf1g2 Ph7h5 Ke1f2 Pa7a6 Pg3g4 Ph5g4 Kf2e1 Pg4f3 Pe2e3 Pc7c5 Pe3e4 Pd6d5 Pe4e5 Pd5d4 Pd3d4 Pc5d4 Qd1d4 Qd8d4 Ra1b1 Pd4c3 Qb2 Be7b4c3 Ke1f1 Nc6d4 Ng1e2 Ng8h6 Bg2e4 Pf7f5 Pf3f4 Nh6g4 Ne2d4 Ng4f2 Ne2f4 Nf2h3 Nf4e2 Ra8d8 Kf1f2 Nh3g5 Rh1h3 Rh8h2 Nd4e6 Ng5e6 Be4g6 Rh2h4 Rb1b6 Rh4f4 Rb6e6 Ke8e6 Re6g6 Rf4h4 Ne2f4 Ke6f6 Nf4h5 Rd8d4 Pa2a4 Rd4a4 Nh5g3 Bc3d4 Kf2f3 Rh4h5 Kf3g4 Rh5h1 Kg4f5 Rh1g1","1","piece logic","Pa2a3 Qd8e5","75 6 8 9 2 38 43 6 16 17 6 37 36 4 23 16 4 30 37 6 32 33 6 45 43 6 64 65 5 22 28 6 56 57 4 54 45 6 48 49 4 37 28 6 24 25 4 28 63 4 47 56 6 69 67 1 39 48 6 13 12 6 57 58 6 67 58 1 48 39 6 58 49 6 40 41 6 29 27 6 41 42 6 36 35 6 42 43 6 35 34 6 33 34 6 27 34 2 31 34 2 38 34 3 7 15 6 34 25 2 16 4 45 18 25 1 39 47 5 28 34 5 55 40 5 62 68 4 56 42 6 53 51 6 49 50 5 68 58 5 40 34 5 58 48 5 40 50 5 48 65 5 50 40 3 14 38 1 47 48 5 65 59 3 63 65 3 70 64 5 34 44 5 59 44 4 42 60 3 64 66 3 15 20 3 66 50 3 20 44 1 46 44 3 44 60 3 50 66 5 40 50 1 44 52 5 50 67 3 38 34 6 8 10 3 34 10 5 67 57 4 25 34 1 48 49 3 66 67 1 49 58 3 67 63 1 58 51 3 63 55"
"Pg2 Pa2a3 Pf2f3 Pe2e3 Qd8c7 Bf1g2 Qc7c6 Ng1e2 Pd7d5 Pc2c3 Ng8f6 Pd2d3 Pg7g6 Pd3d4 Pe7e5 Pd4e5 Nb8c6 Nb1d2 Bf8d6 Pe5d6 Pb7b6 Nd2b3 Nc6a5 Bc1d2 Ph7h5 Pb2b3 Ph5g4 Ph2h3 Bg4h5 Bd2h6 Rh8h6 Pe2e4 Nf6e4 Pd3e4 Na5b3 Bh6g7f6g7f6 Nb3d4 Ne4g3 Nd4e2 Bh5d1g4 Pb6 Nc6d4 Ne2d4 Nf6e4 Nd4b3 Ra8a6 Pb3b4 Ra6a3 Bd8e7 Ra3a8 Be7b4 Ra8b8 Nb3d4 Rb8b5 Pa2a4 Pb5b4 Nd4b3 Rb5b8 Nb3a5 Rb8a8 Na5b7 Rb8b7 Rh1e1 Ra8a2 Re1b1 Rb7a7 Kc1d2 Ra7a2c2c3c2 Ra2b2 Kd2c3 Rb2c2 Kc3c4 Rc2b2 Nb7c5 Ke8d8 Nc5e6 Rb2b1 Ne6g5","0","syntax","Pg2","75 6 56 75 6 8 9 6 48 49 6 40 41 2 38 29 4 47 56 2 29 28 5 55 40 6 37 35 6 24 25 5 62 52 6 32 33 6 61 60 6 33 34 6 45 43 6 34 43 5 22 28 5 15 32 4 54 36 6 43 36 6 21 20 5 32 17 5 28 11 4 23 32 6 69 67 6 16 17 6 67 58 6 64 65 4 58 67 4 32 68 3 70 68 6 40 42 5 52 42 6 33 42 5 11 17 4 68 61 52 61 52 5 17 34 5 42 57 5 34 40 4 67 31 58 6 20 5 28 34 5 40 34 5 52 42 5 34 17 3 14 12 6 17 18 3 12 9 4 38 45 3 9 14 4 45 18 3 14 22 5 17 34 3 22 19 6 8 10 6 19 18 5 34 17 3 19 22 5 17 11 3 22 14 5 11 21 3 22 21 3 63 39 3 14 8 3 39 15 3 21 13 1 23 32 3 13 8 24 25 24 3 8 16 1 32 25 3 16 24 1 25 26 3 24 16 5 21 27 1 46 38 5 27 44 3 16 15 5 44 59"
"Ng1d3 Pa7a5 Pe2e3 Pc7c6 Pg2g3 Pd7d5 Bf1g2 Ng8f6 Pa2a3 Pd5d4 Ng1f3 Pe7e5 Nb1c3 Pd4c3 Pb2c3 Pd4c3 Pd2c3 Bf8d6 Pc3c4 Qd8d7 Pe3e4 Ke8c8 Nf3g5 Rh8d8 Ph2h3 Ph7h6 Ph3h4 Ph6g5 Ph4g5 Pf7f6 Rh1h3 Kc8b8 Rh3f3 Rd8d1 Ke1d1 Bd6g3 Kd1e1 Rd8f8 Kd1c1 Rf8e8 Rf3g3 Re8d8 Rg3e3 Rd8f8 Rg3g4 Pf6f5 Re3f3 Pf5g4 Kc1d2 Rf8f7 Pf2g1 Kb8b7 Rf3g3 Rf7g7 Rg4g7 Rg7f7 Kd2c2 Rf7g7 Rg7e7 Rg7e7 Kc2c1 Re7g7 Pc4c5 Rg7b4 Kc1d2 Pb7b6 Nc3a4 Rb4b1 Na4c3 Rb1c1 Kd2c1 Rc1d1 Kc1d2 Rd1d2 Kd2c3 Ra2a3 Pc5c6 Ra3a4 Pc6c7 Ra4b4","0","piece logic","Ng1d3","75 5 55 33 6 13 11 6 40 41 6 29 28 6 56 57 6 37 35 4 47 56 5 62 52 6 8 9 6 35 34 5 55 49 6 45 43 5 15 25 6 34 25 6 16 25 6 34 25 6 32 25 4 54 36 6 25 26 2 38 37 6 41 42 1 46 30 5 49 59 3 70 38 6 64 65 6 69 68 6 65 66 6 68 59 6 66 59 6 53 52 3 63 65 1 30 22 3 65 49 3 38 31 1 39 31 4 36 57 1 31 39 3 38 54 1 31 23 3 54 46 3 49 57 3 46 38 3 57 41 3 38 54 3 57 58 6 52 51 3 41 49 6 51 58 1 23 32 3 54 53 6 48 55 1 22 21 3 49 57 3 53 61 3 58 61 3 61 53 1 32 24 3 53 61 3 61 45 3 61 45 1 24 23 3 45 61 6 26 27 3 61 18 1 23 32 6 21 20 5 25 10 3 18 15 5 10 25 3 15 23 1 32 23 3 23 31 1 23 32 3 31 32 1 32 25 3 8 9 6 27 28 3 9 10 6 28 29 3 10 18"
"Pe2e4e5f5e4e4e4e5d5d4d5e5e6f7e6e6f7e6e5e6 Nb1c3 Ph2h3 Pd7e6 Pg2g4 Pc7c5 Pd2d4 Pd4d5 Pc2c3 Pd5d4 Pe2e3 Ng8f6 Pc3d4 Pd4e5 Nb1c3 Pg7g6 Pa2a4 Nb8c6 Pa4a5 Pb7b6 Bf1b6 Pa7a6 Ng1f3 Nc6c5 Qd1e2 Pf6f5 Bc1b2 Nf5f4 Nc3c4 Nc6c5 Ph3h4 Nc5c4 Nc4c5 Bf8g7 Nb2b3 Nc4b2 Nb3d2 Nb2c4 Qe2b2 Nb2c4 Ph4h5 Nc4b2 Qb2c2 Nb2d3 Ke1d2 Nd3f4 Qc2b3 Nc4e3 Kd2c2 Ne3c2 Kd2c2 Nc2a1 Be4h7 Nc2d4 Qh7h8 Nd4b5 Kc2b3 Nb5c3 Kb3c4 Nc3b5 Kc4b5 Nb5c3 Kb5c4 Nc3d5 Kc4d3 Nd5f6 Pf2f4 Nf6e8 Pf4f5 Kd3d2 Ph5g6 Nf6d5 Kd3e2 Nd5c3","0","syntax","Pe2e4e5f5e4e4e4e5d5d4d5e5e6f7e6e6f7e6e5e6","75 6 40 42 43 51 42 42 42 43 35 34 35 43 44 53 44 44 53 44 43 44 5 15 25 6 64 65 6 37 44 6 56 58 6 29 27 6 32 34 6 34 35 6 24 25 6 35 34 6 40 41 5 62 52 6 25 34 6 34 43 5 15 25 6 61 60 6 8 10 5 22 28 6 10 11 6 21 20 4 47 20 6 13 12 5 55 49 5 28 27 2 31 40 6 52 51 4 23 16 5 51 50 5 25 26 5 28 27 6 65 66 5 27 26 5 26 27 4 54 61 5 16 17 5 26 16 5 17 32 5 16 26 2 40 16 5 16 26 6 66 67 5 26 16 2 16 24 5 16 33 1 39 32 5 33 50 2 24 17 5 26 41 1 32 24 5 41 24 1 32 24 5 24 7 4 42 69 5 24 34 2 69 70 5 34 19 1 24 17 5 19 25 1 17 26 5 25 19 1 26 19 5 19 25 1 19 26 5 25 35 1 26 33 5 35 52 6 48 50 5 52 46 6 50 51 1 33 32 6 67 60 5 52 35 1 33 40 5 35 25"
"Pg7b4 Bb4a2a1a1
","0","piece logic","Pg7b4","75 6 61 18 4 18 8 7 7 74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"Ng1h3 Pa7a6 Pc2c3 Pd7d5 Pd2d3 Pc7c6 Ng1f3 Pe7e5 Pe2e3 Bf8e7 Pe3e4 Pd5e4 Nf3d2 Pf7f5 Pg2g4 Ng8f6 Pg4g5 Nf6d5 Bf1g2 Nd5f4 Pg5g6 Ph7g6 Nb1d2 Rh8h1 Bg2h1 Ke8f8 Nd2f1 Kf8e8 Ra1c1 Ke8f8 Pb2b3 Qd8e8 Qd1g4 Qe8g6 Pf2f4 Nb8d7 Bc1b2 Ra8b8 Rc1d1 Nd7b6 Bb2g7 Rb8b7 Pf4e5 Nb6c4 Pe5e6 Nc4e3 Ke1d1 Be7c5 Nf1h2 Ne3c4 Nh2g4 Nc4d2 Ng4h2 Nd2f3 Kd1d2 Nf3d2 Kd2e2 Nf3e1 Ke2d2 Nc4e3 Kd2e1 Rb7b6 Ke1f2 Rb6b3 Kf2e3 Rb3c3 Ke3d2 Rc3c2 Kd2c3 Kf8e8 Kc3d2 Rc2a2 Kd2c3 Ra2b2 Kd2c2 Ra2a3 Kc2d3 Ra3a3 Kd3d2 Ra3c3","6","pseudolegal","Ng1h3 Pa7a6 Pc2c3 Pd7d5 Pd2d3 Pc7c6 Ng1f3","75 5 55 65 6 13 12 6 24 25 6 37 35 6 32 33 6 29 28 5 55 49 6 45 43 6 40 41 4 54 45 6 41 42 6 35 42 5 49 32 6 53 51 6 56 58 5 62 52 6 58 59 5 52 35 4 47 56 5 35 50 6 59 60 6 69 60 5 15 32 3 70 63 4 56 63 1 46 54 5 32 47 1 54 46 3 7 23 1 46 54 6 16 17 2 38 46 2 31 58 2 46 60 6 48 50 5 22 37 4 23 16 3 14 22 3 23 31 5 37 20 4 16 61 3 22 21 6 50 43 5 20 26 6 43 44 5 26 41 1 39 31 4 45 27 5 47 64 5 41 26 5 64 58 5 26 32 5 58 64 5 32 49 1 31 32 5 49 32 1 32 40 5 49 39 1 40 32 5 26 41 1 32 39 3 21 20 1 39 48 3 20 17 1 48 41 3 17 25 1 41 32 3 25 24 1 32 25 1 54 46 1 25 32 3 24 8 1 32 25 3 8 16 1 32 24 3 8 9 1 24 33 3 9 9 1 33 32 3 9 25"
