"Game String","Moves Until Error","Error Type","First Illegal Move","Predicted Tokens"
"Pa2a4 Pe7e6 Pe2e3 Qd8f6 Pc2c3 Pd7d6 Ng1f3 Nb8c6 Bf1b5 Bc8d7 Pd2d4 Nc6e7 Bb5d7 Qf6g6 Bd7b5 Pc7c6 Bb5d3 Qg6h5 Nb1d2 Pg7g6 Qd1e2 Pd6d5 Nd2b3 Bf8g7 Bc1d2 Ke8c8 Ke1g1 Rd8e8 Pa4a5 Ne7f5 Bd3f5 Qh5f5 Nf3h4 Qf5g5 Nh4f3 Qg5h6 Bd2e1 Qh6h5 Nb3c5 Ng8h6 Nc5d7 Kc8d7 Nf3e5 Bg7e5 Pd4e5 Nh6f5 Qe2g4 Qh5g4 Pg2g3 Ph7h5 Kg1g2 Nf5h4 Pb2b4 Ph5h4 Pg3h4 Qg4h4 Be1d2 Qh4g4 Kg2h1 Rh8h5 Rf1g1 Qg4f5 Pf2f3 Rh5g5 Bd2e1 Rg5h5 Pf3f4 Re8g8 Pc3c4 Pd5c4 Ra1c1 Rg8h8 Rg1f1 Rh5h3 Be1f2 Nh6g4 Rc1c4 Ng4f2 Rf1f2 Rh3h2","13","pseudolegal","Pa2a4 Pe7e6 Pe2e3 Qd8f6 Pc2c3 Pd7d6 Ng1f3 Nb8c6 Bf1b5 Bc8d7 Pd2d4 Nc6e7 Bb5d7 Qf6g6","75 6 8 10 6 45 44 6 40 41 2 38 52 6 24 25 6 37 36 5 55 49 5 22 28 4 47 19 4 30 37 6 32 34 5 28 45 4 19 37 2 52 60 4 37 19 6 29 28 4 19 33 2 60 67 5 15 32 6 61 60 2 31 40 6 36 35 5 32 17 4 54 61 4 23 32 1 46 30 1 39 55 3 38 46 6 10 11 5 45 51 4 33 51 2 67 51 5 49 66 2 51 59 5 66 49 2 59 68 4 32 39 2 68 67 5 17 27 5 62 68 5 27 37 1 30 37 5 49 43 4 61 43 6 34 43 5 68 51 2 40 58 2 67 58 6 56 57 6 69 67 1 55 56 5 51 66 6 16 18 6 67 66 6 57 66 2 58 66 4 39 32 2 66 58 1 56 63 3 70 67 3 47 55 2 58 51 6 48 49 3 67 59 4 32 39 3 59 67 6 49 50 3 46 62 6 25 26 6 35 26 3 7 23 3 62 70 3 55 47 3 67 65 4 39 48 5 68 58 3 23 26 5 58 48 3 47 48 3 65 64"
"Pf2f4 Pd7d6 Pd2d3 Pg7g6 Pe2e4 Pe7e5 Nb1c3 Bc8e6 Ng1f3 Bf8g7 Bc1d2 Qd8e7 Bf1e2 Nb8c6 Pf4e5 Pd6e5 Nc3d5 Qe7d7 Nd5c7 Ke8d8 Nc7e6 Qd7e6 Bd2g5 Pf7f6 Bg5e3 Qe6e7 Ke1g1 Ng8h6 Pd3d4 Pe5d4 Be3d4 Nc6d4 Nf3d4 Qe7e4 Be2f3 Qe4d4 Qd1d4 Rh8e8 Bf3b7 Ra8b8 Bb7c6 Re8e7 Bc6d5 Rb8b2 Qd4a7 Kd8e8 Rf1e1 Ke8f7 Qa7e3 Nh6f5 Bd5e4 Nf5e3 Re1e3 Nd4c6 Ra1e1 Rb2b4 Be4c6 Kf7f8 Re3e7 Kf8e7 Re1b1 Rb4b1 Kg1f2 Rb1b2 Kf2g3 Rb2c2 Pa2a4 Rc2d2 Ph2h4 Rd2d3 Ph4h5 Rd3d4 Ph5g6 Ph7g6 Bc6d5 Rd4a4 Bd5b7 Ra4a2 Pg2g4 Bg7h6","37","pseudolegal","Pf2f4 Pd7d6 Pd2d3 Pg7g6 Pe2e4 Pe7e5 Nb1c3 Bc8e6 Ng1f3 Bf8g7 Bc1d2 Qd8e7 Bf1e2 Nb8c6 Pf4e5 Pd6e5 Nc3d5 Qe7d7 Nd5c7 Ke8d8 Nc7e6 Qd7e6 Bd2g5 Pf7f6 Bg5e3 Qe6e7 Ke1g1 Ng8h6 Pd3d4 Pe5d4 Be3d4 Nc6d4 Nf3d4 Qe7e4 Be2f3 Qe4d4 Qd1d4 Rh8e8","75 6 48 50 6 37 36 6 32 33 6 61 60 6 40 42 6 45 43 5 15 25 4 30 44 5 55 49 4 54 61 4 23 32 2 38 45 4 47 40 5 22 28 6 50 43 6 36 43 5 25 35 2 45 37 5 35 29 1 46 38 5 29 44 2 37 44 4 32 59 6 53 52 4 59 41 2 44 45 1 39 55 5 62 68 6 33 34 6 43 34 4 41 34 5 28 34 5 49 34 2 45 42 4 40 49 2 42 34 2 31 34 3 70 46 4 49 21 3 14 22 4 21 28 3 46 45 4 28 35 3 22 16 2 34 13 1 38 46 3 47 39 1 46 53 2 13 41 5 68 51 4 35 42 5 51 41 3 39 41 5 34 28 3 7 39 3 16 18 4 42 28 1 53 54 3 41 45 1 54 45 3 39 15 3 18 15 1 55 48 3 15 16 1 48 57 3 16 24 6 8 10 3 24 32 6 64 66 3 32 33 6 66 67 3 33 34 6 67 60 6 69 60 4 28 35 3 34 10 4 35 21 3 10 8 6 56 58 4 61 68"
"Pe2e4 Pc7c5 Pd2d3 Pe7e5 Pb2b3 Ng8f6 Bc1b2 Pd7d6 Ng1f3 Nf6g4 Bf1e2 Ng4f2 Ke1g1 Nf2d1 Be2d1 Bf8e7 Nb1c3 Nb8c6 Ra1c1 Ke8g8 Kg1h1 Bc8e6 Rf1e1 Be7f6 Nc3e2 Bf6e7 Ph2h3 Qd8d7 Nf3h2 Pf7f6 Ne2g3 Pd6d5 Bb2c3 Pd5d4 Bc3b2 Qd7d8 Nh2g4 Be6g4 Bd1g4 Qd8d7 Ph3h4 Ph7h5 Bg4d7 Ra8d8 Bd7c6 Pb7c6 Re1f1 Rd8c8 Rf1f3 Pc5c4 Bb2a3 Be7a3 Rc1f1 Pc4b3 Pa2b3 Rc8c7 Rf3g3 Rf8f7 Ng3f5 Rf7d7 Nf5h6 Kg8h7 Nh6f5 Rd7d8 Nf5g7 Rc7g7 Rf1f5 Ba3d6 Pg2g4 Ph5g4 Kh1g2 Rg7g8 Rf5f2 Pf6f5 Ph4h5 Pf5e4 Pd3e4 Rd8f8 Rf2f8 Rg8f8","56","path obstruction","Pe2e4 Pc7c5 Pd2d3 Pe7e5 Pb2b3 Ng8f6 Bc1b2 Pd7d6 Ng1f3 Nf6g4 Bf1e2 Ng4f2 Ke1g1 Nf2d1 Be2d1 Bf8e7 Nb1c3 Nb8c6 Ra1c1 Ke8g8 Kg1h1 Bc8e6 Rf1e1 Be7f6 Nc3e2 Bf6e7 Ph2h3 Qd8d7 Nf3h2 Pf7f6 Ne2g3 Pd6d5 Bb2c3 Pd5d4 Bc3b2 Qd7d8 Nh2g4 Be6g4 Bd1g4 Qd8d7 Ph3h4 Ph7h5 Bg4d7 Ra8d8 Bd7c6 Pb7c6 Re1f1 Rd8c8 Rf1f3 Pc5c4 Bb2a3 Be7a3 Rc1f1 Pc4b3 Pa2b3 Rc8c7 Rf3g3","75 6 40 42 6 29 27 6 32 33 6 45 43 6 16 17 5 62 52 4 23 16 6 37 36 5 55 49 5 52 58 4 47 40 5 58 48 1 39 55 5 48 31 4 40 31 4 54 45 5 15 25 5 22 28 3 7 23 1 46 62 1 55 63 4 30 44 3 47 39 4 45 52 5 25 40 4 52 45 6 64 65 2 38 37 5 49 64 6 53 52 5 40 57 6 36 35 4 16 25 6 35 34 4 25 16 2 37 38 5 64 58 4 44 58 4 31 58 2 38 37 6 65 66 6 69 67 4 58 37 3 14 38 4 37 28 6 21 28 3 39 47 3 38 30 3 47 49 6 27 26 4 16 9 4 45 9 3 23 47 6 26 17 6 8 17 3 30 29 3 49 57 3 54 53 5 57 51 3 53 37 5 51 68 1 62 69 5 68 51 3 37 38 5 51 61 3 29 61 3 47 51 4 9 36 6 56 58 6 67 58 1 63 56 3 61 62 3 51 48 6 52 51 6 66 67 6 51 42 6 33 42 3 38 54 3 48 54 3 62 54"
"Ng1f3 Pf7f6 Pc2c3 Pc7c6 Qd1b3 Pd7d5 Pc3c4 Bc8e6 Pc4d5 Be6d5 Qb3e3 Bd5e6 Nb1c3 Nb8a6 Pa2a3 Na6c5 Pd2d4 Nc5d7 Ph2h4 Pg7g6 Ph4h5 Pg6g5 Pd4d5 Pc6d5 Nc3d5 Be6d5 Qe3d3 Nd7e5 Qd3b5 Qd8d7 Qb5d7 Ne5d7 Pb2b4 Bf8g7 Pb4b5 Bd5b3 Ra1b1 Bb3a2 Rb1b2 Ba2e6 Pa3a4 Ng8h6 Pa4a5 Nh6g4 Pb5b6 Ng4e5 Nf3e5 Nd7e5 Pb6b7 Ra8b8 Pa5a6 Be6c4 Pf2f4 Bc4a6 Pf4e5 Ba6b7 Pe5f6 Bg7f6 Rb2b7 Rb8b7 Rh1h3 Bf6c3 Ke1d1 Rb7b1 Kd1c2 Bc3b4 Rh3d3 Rb1c1 Kc2b2 Rc1f1 Rd3d4 Bb4c3 Kb2c3 Rf1c1 Kc3d3 Rc1d1 Kd3e2 Rd1d4 Ke2e3 Rd4a4","48","path obstruction","Ng1f3 Pf7f6 Pc2c3 Pc7c6 Qd1b3 Pd7d5 Pc3c4 Bc8e6 Pc4d5 Be6d5 Qb3e3 Bd5e6 Nb1c3 Nb8a6 Pa2a3 Na6c5 Pd2d4 Nc5d7 Ph2h4 Pg7g6 Ph4h5 Pg6g5 Pd4d5 Pc6d5 Nc3d5 Be6d5 Qe3d3 Nd7e5 Qd3b5 Qd8d7 Qb5d7 Ne5d7 Pb2b4 Bf8g7 Pb4b5 Bd5b3 Ra1b1 Bb3a2 Rb1b2 Ba2e6 Pa3a4 Ng8h6 Pa4a5 Nh6g4 Pb5b6 Ng4e5 Nf3e5 Nd7e5 Pb6b7","75 5 55 49 6 53 52 6 24 25 6 29 28 2 31 17 6 37 35 6 25 26 4 30 44 6 26 35 4 44 35 2 17 41 4 35 44 5 15 25 5 22 12 6 8 9 5 12 27 6 32 34 5 27 37 6 64 66 6 61 60 6 66 67 6 60 59 6 34 35 6 28 35 5 25 35 4 44 35 2 41 33 5 37 43 2 33 19 2 38 37 2 19 37 5 43 37 6 16 18 4 54 61 6 18 19 4 35 17 3 7 15 4 17 8 3 15 16 4 8 44 6 9 10 5 62 68 6 10 11 5 68 58 6 19 20 5 58 43 5 49 43 5 37 43 6 20 21 3 14 22 6 11 12 4 44 26 6 48 50 4 26 12 6 50 43 4 12 21 6 43 52 4 61 52 3 16 21 3 22 21 3 63 65 4 52 25 1 39 31 3 21 15 1 31 24 4 25 18 3 65 33 3 15 23 1 24 16 3 23 47 3 33 34 4 18 25 1 16 25 3 47 23 1 25 33 3 23 31 1 33 40 3 31 34 1 40 41 3 34 10"
"Ph2h3 Pe7e5 Pa2a3 Pd7d5 Pe2e3 Pd5d4 Pe3d4 Qd8d4 Ng1e2 Qd4d8 Pd2d4 Pe5d4 Ne2d4 Nb8c6 Nd4c6 Pb7c6 Bf1e2 Qd8d1 Be2d1 Bc8a6 Bd1e2 Ba6e2 Ke1e2 Ra8d8 Bc1e3 Pc6c5 Ra1a2 Pc5c4 Pb2b3 Pc4b3 Pc2b3 Bf8c5 Be3c5 Rd8c8 Bc5e3 Rc8d8 Nb1c3 Rd8c8 Rh1d1 Rc8d8 Pg2g4 Rd8d1 Ra2b2 Rd1h1 Be3d2 Rh1h2 Bd2e3 Rh2h3 Rb2b1 Rh3h1 Ke2d2 Rh1b1 Nc3b1 Ng8f6 Nb1c3 Nf6g4 Nc3d5 Ke8g8 Kd2d3 Ng4e3 Nd5e3 Pe7e6 Ne3c4 Pf7f5 Kd3e2 Pg7g6 Ke2e3 Kg8f7 Ke3f3 Kf7f6 Kf3f4 Pc7c5 Kf4e3 Ph7h5 Ke3d3 Pg6g5 Kd3c3 Pf5f4 Kc3d3 Pf4f3","61","pseudolegal","Ph2h3 Pe7e5 Pa2a3 Pd7d5 Pe2e3 Pd5d4 Pe3d4 Qd8d4 Ng1e2 Qd4d8 Pd2d4 Pe5d4 Ne2d4 Nb8c6 Nd4c6 Pb7c6 Bf1e2 Qd8d1 Be2d1 Bc8a6 Bd1e2 Ba6e2 Ke1e2 Ra8d8 Bc1e3 Pc6c5 Ra1a2 Pc5c4 Pb2b3 Pc4b3 Pc2b3 Bf8c5 Be3c5 Rd8c8 Bc5e3 Rc8d8 Nb1c3 Rd8c8 Rh1d1 Rc8d8 Pg2g4 Rd8d1 Ra2b2 Rd1h1 Be3d2 Rh1h2 Bd2e3 Rh2h3 Rb2b1 Rh3h1 Ke2d2 Rh1b1 Nc3b1 Ng8f6 Nb1c3 Nf6g4 Nc3d5 Ke8g8 Kd2d3 Ng4e3 Nd5e3 Pe7e6","75 6 64 65 6 45 43 6 8 9 6 37 35 6 40 41 6 35 34 6 41 34 2 38 34 5 55 40 2 34 38 6 32 34 6 43 34 5 40 34 5 22 28 5 34 28 6 21 28 4 47 40 2 38 31 4 40 31 4 30 12 4 31 40 4 12 40 1 39 40 3 14 38 4 23 41 6 28 27 3 7 8 6 27 26 6 16 17 6 26 17 6 24 17 4 54 27 4 41 27 3 38 30 4 27 41 3 30 38 5 15 25 3 38 30 3 63 31 3 30 38 6 56 58 3 38 31 3 8 16 3 31 63 4 41 32 3 63 64 4 32 41 3 64 65 3 16 15 3 65 63 1 40 32 3 63 15 5 25 15 5 62 52 5 15 25 5 52 58 5 25 35 1 46 62 1 32 33 5 58 41 5 35 41 6 45 44 5 41 26 6 53 51 1 33 40 6 61 60 1 40 41 1 62 53 1 41 49 1 53 52 1 49 50 6 29 27 1 50 41 6 69 67 1 41 33 6 60 59 1 33 25 6 51 50 1 25 33 6 50 49"
"Pe2e3 Pd7d6 Pb2b4 Pg7g6 Ng1f3 Bf8g7 Pc2c3 Nb8d7 Pd2d4 Pc7c5 Pb4c5 Pd6c5 Qd1b3 Nd7b6 Nb1d2 Ng8f6 Pd4c5 Qd8c7 Pc5b6 Qc7b6 Qb3b6 Pa7b6 Pc3c4 Bc8g4 Nf3d4 Bg4e6 Nd4e6 Pf7e6 Pe3e4 Nf6e4 Nd2e4 Ke8g8 Pa2a4 Ra8a4 Ra1a4 Rf8a8 Ra4a8 Kg8f7 Pf2f4 Pb6b5 Pc4b5 Pe6e5 Pf4e5 Bg7e5 Ra8d8 Pb7b6 Rd8d7 Kf7e6 Rd7h7 Be5b2 Bc1b2 Pg6g5 Rh7h5 Ke6f7 Rh5g5 Kf7g8 Rg5e5 Kg8f7 Re5e7 Kf7g6 Pg2g4 Kg6f7 Ph2h4 Kf7g8 Ph4h5 Kg8h7 Pg4g5 Kh7g8 Pg5g6 Kg8f8 Rh1g1 Kf8g8 Ph5h6 Kg8f8 Ph6h7 Kf8e7 Pg6g7 Ke7e8 Qg7g8 Ke8e7","48","path obstruction","Pe2e3 Pd7d6 Pb2b4 Pg7g6 Ng1f3 Bf8g7 Pc2c3 Nb8d7 Pd2d4 Pc7c5 Pb4c5 Pd6c5 Qd1b3 Nd7b6 Nb1d2 Ng8f6 Pd4c5 Qd8c7 Pc5b6 Qc7b6 Qb3b6 Pa7b6 Pc3c4 Bc8g4 Nf3d4 Bg4e6 Nd4e6 Pf7e6 Pe3e4 Nf6e4 Nd2e4 Ke8g8 Pa2a4 Ra8a4 Ra1a4 Rf8a8 Ra4a8 Kg8f7 Pf2f4 Pb6b5 Pc4b5 Pe6e5 Pf4e5 Bg7e5 Ra8d8 Pb7b6 Rd8d7 Kf7e6 Rd7h7","75 6 40 41 6 37 36 6 16 18 6 61 60 5 55 49 4 54 61 6 24 25 5 22 37 6 32 34 6 29 27 6 18 27 6 36 27 2 31 17 5 37 20 5 15 32 5 62 52 6 34 27 2 38 29 6 27 20 2 29 20 2 17 20 6 13 20 6 25 26 4 30 58 5 49 34 4 58 44 5 34 44 6 53 44 6 41 42 5 52 42 5 32 42 1 46 62 6 8 10 3 14 10 3 7 10 3 54 14 3 10 14 1 62 53 6 48 50 6 20 19 6 26 19 6 44 43 6 50 43 4 61 43 3 14 38 6 21 20 3 38 37 1 53 44 3 37 69 4 43 16 4 23 16 6 60 59 3 69 67 1 44 53 3 67 59 1 53 62 3 59 43 1 62 53 3 43 45 1 53 60 6 56 58 1 60 53 6 64 66 1 53 62 6 66 67 1 62 69 6 58 59 1 69 62 6 59 60 1 62 54 3 63 55 1 54 62 6 67 68 1 62 54 6 68 69 1 54 45 6 60 61 1 45 46 2 61 62 1 46 45"
"Pg2g3 Pg7g6 Bf1h3 Bf8g7 Bh3g2 Pc7c6 Pf2f4 Pd7d5 Ke1f2 Bc8g4 Ph2h3 Bg4f5 Pd2d3 Nb8d7 Nb1c3 Pe7e6 Pe2e4 Bf5g4 Ph3g4 Pd5e4 Pd3e4 Nd7f6 Qd1e2 Qd8b6 Kf2e1 Ra8d8 Pf4f5 Ng8e7 Ke1f2 Nf6g4 Kf2f3 Ng4e5 Kf3f4 Ne5d3 Pc2d3 Qb6d4 Kf4f3 Ne7d5 Nc3d5 Pe6d5 Pe4d5 Qd4d5 Kf3f2 Qd5f5 Bc1e3 Qf5d3 Qe2d3 Rd8d3 Ra1d1 Rd3d1 Ng1e2 Pc6c5 Rh1d1 Ke8g8 Ne2f4 Pg6g5 Nf4d5 Pf7f6 Kf2f3 Rf8d8 Be3c5 Kg8f7 Bc5a7 Rd8d5 Rd1d5 Kf7e6 Rd5d3 Bg7h6 Rd3e3 Ke6f5 Ba7d4 Pf6f5 Re3e8 Kf5g6 Re8e6 Kg6f7 Re6h6 Kf7g8 Rh6e6 Kg8f7","28","pseudolegal","Pg2g3 Pg7g6 Bf1h3 Bf8g7 Bh3g2 Pc7c6 Pf2f4 Pd7d5 Ke1f2 Bc8g4 Ph2h3 Bg4f5 Pd2d3 Nb8d7 Nb1c3 Pe7e6 Pe2e4 Bf5g4 Ph3g4 Pd5e4 Pd3e4 Nd7f6 Qd1e2 Qd8b6 Kf2e1 Ra8d8 Pf4f5 Ng8e7 Ke1f2","75 6 56 57 6 61 60 4 47 65 4 54 61 4 65 56 6 29 28 6 48 50 6 37 35 1 39 48 4 30 58 6 64 65 4 58 51 6 32 33 5 22 37 5 15 25 6 45 44 6 40 42 4 51 58 6 65 58 6 35 42 6 33 42 5 37 52 2 31 40 2 38 20 1 48 39 3 14 38 6 50 51 5 62 45 1 39 48 5 52 58 1 48 49 5 58 43 1 49 50 5 43 33 6 24 33 2 20 34 1 50 49 5 45 35 5 25 35 6 44 35 6 42 35 2 34 35 1 49 48 2 35 51 4 23 41 2 51 33 2 40 33 3 38 33 3 7 31 3 33 31 5 55 40 6 28 27 3 63 31 1 46 62 5 40 50 6 60 59 5 50 35 6 53 52 1 48 49 3 54 38 4 41 27 1 62 53 4 27 13 3 38 35 3 31 35 1 53 44 3 35 33 4 61 68 3 33 41 1 44 51 4 13 34 6 52 51 3 41 46 1 51 60 3 46 44 1 60 53 3 44 68 1 53 62 3 68 44 1 62 53"
"Pc2c3 Pe7e6 Pd2d4 Pf7f6 Ng1f3 Pd7d6 Pe2e4 Pg7g6 Pe4e5 Bf8g7 Pe5f6 Ng8f6 Bf1b5 Bc8d7 Bb5d7 Qd8d7 Ke1g1 Ke8g8 Nb1d2 Pb7b6 Nd2b3 Bg7h6 Bc1h6 Rf8f7 Nf3g5 Nf6d5 Qd1f3 Nd5f4 Qf3a8 Qd7b5 Ra1e1 Nb8d7 Bh6f4 Rf7f4 Ng5e6 Rf4f7 Ne6g5 Rf7g7 Re1e7 Qb5g5 Re7g7 Kg8g7 Qa8e8 Kg7h6 Qe8h8 Qg5h5 Qh8h7 Qh5h7 Nb3d2 Qh7g7 Nd2e4 Nd7f6 Ne4g3 Nf6g4 Ng3e4 Qg7f8 Ph2h3 Ng4f6 Ne4g3 Qf8g8 Ng3e4 Nf6e4 Rf1e1 Ne4d2 Re1e8 Nd2c4 Re8g8 Nc4b2 Rg8g6 Kh6g6 Pc3c4 Nb2c4 Pd4d5 Nc4a3 Pd5d6 Na3c2 Pd6c7 Nc2d4 Qc7c8 Nd4b5","31","pseudolegal","Pc2c3 Pe7e6 Pd2d4 Pf7f6 Ng1f3 Pd7d6 Pe2e4 Pg7g6 Pe4e5 Bf8g7 Pe5f6 Ng8f6 Bf1b5 Bc8d7 Bb5d7 Qd8d7 Ke1g1 Ke8g8 Nb1d2 Pb7b6 Nd2b3 Bg7h6 Bc1h6 Rf8f7 Nf3g5 Nf6d5 Qd1f3 Nd5f4 Qf3a8 Qd7b5 Ra1e1 Nb8d7","75 6 24 25 6 45 44 6 32 34 6 53 52 5 55 49 6 37 36 6 40 42 6 61 60 6 42 43 4 54 61 6 43 52 5 62 52 4 47 19 4 30 37 4 19 37 2 38 37 1 39 55 1 46 62 5 15 32 6 21 20 5 32 17 4 61 68 4 23 68 3 54 53 5 49 59 5 52 35 2 31 49 5 35 50 2 49 14 2 37 19 3 7 39 5 22 37 4 68 50 3 53 50 5 59 44 3 50 53 5 44 59 3 53 61 3 39 45 2 19 59 3 45 61 1 62 61 2 14 46 1 61 68 2 46 70 2 59 67 2 70 69 2 67 69 5 17 32 2 69 61 5 32 42 5 37 52 5 42 57 5 52 58 5 57 42 2 61 54 6 64 65 5 58 52 5 42 57 2 54 62 5 57 42 5 52 42 3 47 39 5 42 32 3 39 46 5 32 26 3 46 62 5 26 16 3 62 60 1 68 60 6 25 26 5 16 26 6 34 35 5 26 9 6 35 36 5 9 24 6 36 29 5 24 34 2 29 30 5 34 19"
"Pe2e4 Ng8h6 Ng1f3 Pf7f6 Pd2d3 Pe7e6 Nb1c3 Bf8b4 Bc1d2 Bb4c3 Bd2c3 Ke8g8 Bc3d2 Pd7d6 Bf1e2 Pe6e5 Ke1g1 Bc8e6 Pc2c3 Nh6f7 Pd3d4 Pd6d5 Pe4d5 Be6d5 Pd4e5 Nf7e5 Nf3e5 Pf6e5 Be2f3 Bd5f3 Qd1f3 Pc7c6 Ra1d1 Qd8f6 Bd2g5 Qf6f3 Pg2f3 Rf8f6 Bg5f6 Pg7f6 Kg1h1 Kg8g7 Rf1g1 Kg7f7 Rd1d2 Nb8d7 Rd2d7 Kf7e6 Rg1g7 Ra8f8 Rg7h7 Rf8f7 Rd7d2 Ke6e7 Rh7f7 Ke7f7 Rd2d7 Kf7e6 Rd7b7 Ke6d6 Rb7a7 Kd6c7 Ra7h7 Kc7b6 Rh7g7 Kb6b5 Rg7g6 Kb5c5 Rg6g4 Kc5b5 Rg4g3 Pc6c5 Pa2a3 Pc5c4 Ph2h4 Kb5a4 Ph4h5 Ka4b5 Ph5h6 Kb5a4","61","pseudolegal","Pe2e4 Ng8h6 Ng1f3 Pf7f6 Pd2d3 Pe7e6 Nb1c3 Bf8b4 Bc1d2 Bb4c3 Bd2c3 Ke8g8 Bc3d2 Pd7d6 Bf1e2 Pe6e5 Ke1g1 Bc8e6 Pc2c3 Nh6f7 Pd3d4 Pd6d5 Pe4d5 Be6d5 Pd4e5 Nf7e5 Nf3e5 Pf6e5 Be2f3 Bd5f3 Qd1f3 Pc7c6 Ra1d1 Qd8f6 Bd2g5 Qf6f3 Pg2f3 Rf8f6 Bg5f6 Pg7f6 Kg1h1 Kg8g7 Rf1g1 Kg7f7 Rd1d2 Nb8d7 Rd2d7 Kf7e6 Rg1g7 Ra8f8 Rg7h7 Rf8f7 Rd7d2 Ke6e7 Rh7f7 Ke7f7 Rd2d7 Kf7e6 Rd7b7 Ke6d6 Rb7a7 Kd6c7","75 6 40 42 5 62 68 5 55 49 6 53 52 6 32 33 6 45 44 5 15 25 4 54 18 4 23 32 4 18 25 4 32 25 1 46 62 4 25 32 6 37 36 4 47 40 6 44 43 1 39 55 4 30 44 6 24 25 5 68 53 6 33 34 6 36 35 6 42 35 4 44 35 6 34 43 5 53 43 5 49 43 6 52 43 4 40 49 4 35 49 2 31 49 6 29 28 3 7 31 2 38 52 4 32 59 2 52 49 6 56 49 3 54 52 4 59 52 6 61 52 1 55 63 1 62 61 3 47 55 1 61 53 3 31 32 5 22 37 3 32 37 1 53 44 3 55 61 3 14 54 3 61 69 3 54 53 3 37 32 1 44 45 3 69 53 1 45 53 3 32 37 1 53 44 3 37 21 1 44 36 3 21 13 1 36 29 3 13 69 1 29 20 3 69 61 1 20 19 3 61 60 1 19 27 3 60 58 1 27 19 3 58 57 6 28 27 6 8 9 6 27 26 6 64 66 1 19 10 6 66 67 1 10 19 6 67 68 1 19 10"
"Pg2g4 Pd7d5 Ng1f3 Pg7g5 Pd2d4 Ph7h6 Nb1c3 Ng8f6 Pg4g5 Ph6g5 Bc1g5 Nf6e4 Nc3e4 Pd5e4 Nf3e5 Bc8f5 Bf1g2 Nb8c6 Bg2e4 Bf5e4 Qd1d3 Qd8d4 Qd3d4 Nc6d4 Ke1c1 Be4h1 Rd1d4 Rh8h2 Rd4d7 Ke8c8 Rd7f7 Rd8d6 Pf2f4 Pg5f4 Bg5f4 Rh2h4 Bf4g3 Rh4g4 Ne5g4 Rd6c6 Ng4e5 Rc6e6 Ne5d3 Bf8g7 Nd3f4 Re6e4 Nf4d5 Bh1f3 Pc2c4 Pc7c6 Nd5f4 Pc6c5 Nf4d3 Kc8d7 Nd3c5 Kd7c6 Nc5e4 Bf3e4 Kc1d2 Bg7e5 Rf7f3 Be4f3 Kd2d3 Bf3e4 Kd3e4 Be5d6 Ke4f5 Pb7b5 Pb2b3 Pb5c4 Pb3c4 Kc6c5 Kf5e6 Bd6e5 Bg3e5 Kc5c4 Pb2b3 Kc4b4 Ke6d5 Kb4a3","8","path obstruction","Pg2g4 Pd7d5 Ng1f3 Pg7g5 Pd2d4 Ph7h6 Nb1c3 Ng8f6 Pg4g5","75 6 56 58 6 37 35 5 55 49 6 61 59 6 32 34 6 69 68 5 15 25 5 62 52 6 58 59 6 68 59 4 23 59 5 52 42 5 25 42 6 35 42 5 49 43 4 30 51 4 47 56 5 22 28 4 56 42 4 51 42 2 31 33 2 38 34 2 33 34 5 28 34 1 39 23 4 42 63 3 31 34 3 70 64 3 34 37 1 46 30 3 37 53 3 38 36 6 48 50 6 59 50 4 59 50 3 64 66 4 50 57 3 66 58 5 43 58 3 36 28 5 58 43 3 28 44 5 43 33 4 54 61 5 33 50 3 44 42 5 50 35 4 63 49 6 24 26 6 29 28 5 35 50 6 28 27 5 50 33 1 30 37 5 33 27 1 37 28 5 27 42 4 49 42 1 23 32 4 61 43 3 53 49 4 42 49 1 32 33 4 49 42 1 33 42 4 43 36 1 42 51 6 21 19 6 16 17 6 19 26 6 17 26 1 28 27 1 51 44 4 36 43 4 57 43 1 27 26 6 16 17 1 26 18 1 44 35 1 18 9"
